POLY_ID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,indicator_health_good,indicator_health_bad,NUMPOINTS,POPULATION,Shape_Leng,populati_1,area,ln1p,rate,MORAN_STD,MORAN_LAG,locationID,ClusterID,ClusterType,RelativeRisk
7083,E01007447,Barnsley 023A,,438975,403394,53.526,-1.414,{57744F5C-A40F-422F-A814-F0C8C68DBC9C},0.503,0.016,0.265,0.228,0.184,0.103,0.042,0.704,0.121,0,1721,3313.093,5166.002,0.333,0,0,-0.338,-0.328,7083,16,low,0.34
7084,E01007448,Barnsley 023B,,439712,403691,53.528,-1.402,{5605C98B-25B7-4B7B-B917-5F64D99A0BA9},0.478,0.051,0.186,0.11,0.186,0.075,0.029,0.812,0.055,0,2258,6420.534,2282.51,0.989,0,0,-0.338,-0.338,7084,16,low,0.34
7085,E01007449,Barnsley 023C,,439848,404538,53.536,-1.4,{0B989B9B-FDE3-4B37-92F9-C59A149DEA5E},0.497,0.031,0.239,0.235,0.147,0.095,0.024,0.753,0.077,0,1736,10521.976,1224.547,1.418,0,0,-0.338,-0.315,7085,16,low,0.34
7086,E01007450,Barnsley 023D,,438960,404860,53.539,-1.414,{AD47A300-A9F2-41EA-BD9A-620AFF05309A},0.503,0.03,0.253,0.172,0.188,0.121,0.029,0.734,0.094,0,2020,7678.693,1717.426,1.176,0,0,-0.338,-0.333,7086,16,low,0.34
7087,E01007451,Barnsley 026A,,439451,402192,53.515,-1.407,{34D2E80D-DA1B-457C-B628-DEE426EEC7AF},0.511,0.032,0.21,0.134,0.203,0.083,0.041,0.763,0.087,42,1851,8292.972,1810.078,1.023,3.761,0.023,-0.319,-0.33,7087,16,low,0.34
7088,E01007452,Barnsley 026B,,438881,402397,53.517,-1.415,{8D8B60BF-E524-4CBD-9AB1-343C387C5631},0.496,0.031,0.125,0.124,0.21,0.05,0.039,0.843,0.045,9,1659,5852.198,1785.068,0.929,2.303,0.005,-0.334,-0.317,7088,16,low,0.34
7089,E01007453,Barnsley 026C,,439242,402866,53.521,-1.41,{2BF98BC0-0A50-43C8-A95D-A866E26AF242},0.522,0.021,0.262,0.169,0.22,0.122,0.039,0.703,0.116,0,1683,2536.942,5793.316,0.291,0,0,-0.338,-0.328,7089,16,low,0.34
7090,E01007455,Barnsley 026E,,440543,402111,53.514,-1.39,{3BC6E27D-9E87-4FBB-9B68-7392FC795CB4},0.517,0.011,0.184,0.268,0.13,0.063,0.029,0.772,0.05,44,1408,4765.298,2306.807,0.61,3.807,0.031,-0.311,-0.297,7090,16,low,0.34
7091,E01007456,Barnsley 029D,,439484,401248,53.506,-1.406,{EB3D5228-6E3F-476A-9A8F-1C3272D4084D},0.507,0.019,0.156,0.206,0.162,0.06,0.034,0.795,0.052,49,1752,6790.53,1343.913,1.304,3.912,0.028,-0.314,-0.328,7091,16,low,0.34
7092,E01007457,Barnsley 029E,,437833,402466,53.518,-1.431,{7CF142F8-90FF-4F2A-ACD0-BA3D2659D89F},0.513,0.039,0.215,0.15,0.229,0.085,0.04,0.781,0.07,82,1784,13150.622,467.119,3.819,4.419,0.046,-0.298,-0.33,7092,16,low,0.34
7093,E01007458,Barnsley 021A,,436169,403444,53.526,-1.456,{0C689D1A-1E40-41A8-BBC3-5E0C7AEDA3D4},0.504,0.022,0.223,0.17,0.168,0.1,0.04,0.783,0.05,0,1467,8577.44,706.368,2.077,0,0,-0.338,-0.23,7093,16,low,0.34
7094,E01007459,Barnsley 021B,,434205,403672,53.529,-1.485,{3AD28591-DAC5-4749-8228-F45A45FAC69D},0.517,0.019,0.234,0.345,0.121,0.072,0.022,0.743,0.074,948,1513,10436.491,414.879,3.647,6.855,0.627,0.206,-0.157,7094,16,low,0.34
7095,E01007460,Barnsley 021C,,434922,404619,53.537,-1.475,{CBFD1DCB-99B7-4FDA-AF96-BD8E65BC55FD},0.503,0.021,0.228,0.286,0.15,0.097,0.026,0.745,0.07,0,1440,6472.044,2357.727,0.611,0,0,-0.338,-0.248,7095,16,low,0.34
7096,E01007461,Barnsley 021D,,435588,404344,53.535,-1.465,{4C474AAE-FDA6-46B0-8C50-C6E24D972DF9},0.505,0.036,0.244,0.151,0.183,0.113,0.039,0.728,0.09,0,1710,5903.579,3849.96,0.444,0,0,-0.338,-0.338,7096,16,low,0.34
7097,E01007462,Barnsley 021E,,437549,404261,53.534,-1.435,{B0A60885-A855-41B0-A6FC-2969FE1E5F64},0.518,0.072,0.233,0.155,0.232,0.113,0.052,0.746,0.099,0,1566,9880.232,1018.025,1.538,0,0,-0.338,-0.333,7097,16,low,0.34
7098,E01007463,Barnsley 021F,,435301,403953,53.531,-1.469,{A11E02B9-84C3-4419-8D82-F77193570271},0.509,0.045,0.319,0.195,0.204,0.158,0.047,0.641,0.138,0,1738,4454.861,5221.373,0.333,0,0,-0.338,-0.202,7098,16,low,0.34
7099,E01007464,Doncaster 009A,,453656,408246,53.568,-1.191,{028F657C-6447-4304-8558-0A9E31C7A63E},0.514,0.042,0.223,0.162,0.211,0.1,0.046,0.787,0.067,45,1464,5418.481,2496.951,0.586,3.829,0.031,-0.312,-0.25,7099,11,low,0.44
7104,E01007469,Doncaster 005B,,453226,410829,53.591,-1.197,{34D6FBC3-C0CB-49EE-AD83-671F5D76F370},0.502,0.026,0.174,0.188,0.194,0.062,0.035,0.805,0.055,0,1259,5486.669,1848.114,0.681,0,0,-0.338,1.076,7104,11,low,0.44
7105,E01007470,Doncaster 005C,,453587,410451,53.588,-1.192,{96600BB3-9A8E-480F-B370-0C11C010F985},0.488,0.011,0.228,0.125,0.229,0.094,0.038,0.803,0.057,0,1358,3424.95,4885.152,0.278,0,0,-0.338,0.94,7105,11,low,0.44
7106,E01007471,Doncaster 009E,,453854,408871,53.574,-1.188,{FFCB0A48-8B01-4ADA-AEA9-DC050C923A6D},0.509,0.033,0.162,0.195,0.133,0.07,0.042,0.81,0.056,2,1380,5325.777,1885.08,0.732,1.099,0.001,-0.337,-0.263,7106,11,low,0.44
7107,E01007472,Doncaster 005D,,454080,410314,53.587,-1.185,{B2923DC7-A5B1-414E-AFCC-3BAAE7C330E6},0.505,0.058,0.247,0.163,0.233,0.104,0.046,0.733,0.092,0,1377,3847.126,5484.82,0.251,0,0,-0.338,0.949,7107,11,low,0.44
7108,E01007473,Doncaster 005E,,455249,409756,53.582,-1.167,{F8ED3F0C-13E7-4E7C-967C-F97083CAAE85},0.519,0.028,0.227,0.162,0.221,0.098,0.036,0.762,0.079,60,1421,8586.249,549.208,2.587,4.111,0.042,-0.302,0.589,7108,11,low,0.44
7109,E01007474,Doncaster 005F,,453370,409707,53.581,-1.195,{1FD61073-E8E0-4B97-91D0-6F1AB1A69C80},0.515,0.036,0.352,0.301,0.154,0.148,0.038,0.642,0.143,208,1194,7732.922,769.56,1.552,5.342,0.174,-0.187,0.304,7109,11,low,0.44
7110,E01007475,Doncaster 011A,,462619,406642,53.553,-1.056,{128FD53F-398C-49FD-B586-8288E0ADCA9F},0.504,0.031,0.114,0.198,0.155,0.042,0.041,0.85,0.039,116,1430,9069.163,750.938,1.904,4.762,0.081,-0.268,-0.068,7110,11,low,0.44
7111,E01007476,Doncaster 011B,,461916,406777,53.554,-1.067,{6678662B-14A4-4051-B9A2-9CD82B8AADF6},0.508,0.049,0.165,0.187,0.22,0.075,0.035,0.797,0.067,57,1802,4065.927,4461.17,0.404,4.06,0.032,-0.311,-0.292,7111,11,low,0.44
7112,E01007477,Doncaster 011C,,461395,406661,53.553,-1.075,{9B5A10B2-C71C-46BE-9DC5-879C9E18379B},0.513,0.02,0.159,0.259,0.171,0.08,0.023,0.806,0.057,98,1391,4587.755,3010.012,0.462,4.595,0.07,-0.277,-0.298,7112,11,low,0.44
7113,E01007478,Doncaster 011D,,461927,405821,53.545,-1.067,{EF0AAFD5-00FC-4B55-83ED-9512A96A8B1E},0.499,0.039,0.201,0.225,0.19,0.071,0.027,0.773,0.072,74,1630,10477.55,1169.544,1.394,4.317,0.045,-0.299,-0.228,7113,11,low,0.44
7114,E01007479,Doncaster 014A,,464744,405085,53.538,-1.025,{51E4EA84-DE77-49BC-A9FC-00355D1EFDF0},0.509,0.033,0.224,0.221,0.18,0.081,0.033,0.718,0.075,1465,1514,12641.74,306.759,4.935,7.29,0.968,0.503,0.021,7114,11,low,0.44
7115,E01007480,Doncaster 014B,,462722,405355,53.541,-1.055,{3841CC52-15FD-4E0F-8A31-FE06F6A2376E},0.516,0.041,0.219,0.129,0.229,0.066,0.044,0.782,0.07,0,1495,3473.354,4625.694,0.323,0,0,-0.338,-0.118,7115,11,low,0.44
7116,E01007482,Doncaster 014D,,462956,404859,53.537,-1.052,{A73450EC-C3F6-4DBA-A241-3F926B0B7AFB},0.532,0.048,0.308,0.273,0.149,0.135,0.036,0.69,0.119,0,1352,3986.693,4577.742,0.295,0,0,-0.338,-0.189,7116,11,low,0.44
7117,E01007483,Doncaster 017A,,462431,403813,53.527,-1.06,{3E83F8DE-3322-4D27-846E-42BD04F558D6},0.513,0.036,0.178,0.263,0.147,0.057,0.019,0.812,0.06,8,1305,7282.524,597.87,2.183,2.197,0.006,-0.333,-0.087,7117,11,low,0.44
7118,E01007484,Doncaster 017B,,463403,404599,53.534,-1.045,{9549917D-D9A1-4016-B943-F88952A4CC39},0.516,0.032,0.23,0.307,0.131,0.083,0.031,0.753,0.075,53,1309,4148.619,3994.994,0.328,3.989,0.04,-0.303,0.087,7118,11,low,0.44
7119,E01007485,Doncaster 017C,,463753,403872,53.528,-1.04,{B0265FC1-4FE8-4A97-856F-71B4915F6F04},0.506,0.038,0.153,0.203,0.153,0.04,0.034,0.843,0.038,1347,1386,7768.471,878.8,1.577,7.206,0.972,0.506,0.02,7119,11,low,0.44
7120,E01007486,Doncaster 017D,,463009,404402,53.533,-1.051,{31338E31-DF22-40E2-B676-7F1702AA3520},0.523,0.014,0.271,0.432,0.115,0.095,0.011,0.681,0.091,22,1223,3554.833,4283.594,0.286,3.135,0.018,-0.323,-0.117,7120,11,low,0.44
7121,E01007487,Doncaster 002A,,454651,414325,53.623,-1.175,{56B45933-EDE9-46B2-8C51-2DF4B86C4B5D},0.534,0.012,0.186,0.21,0.177,0.07,0.058,0.76,0.088,1118,1562,8729.073,902.907,1.73,7.02,0.716,0.284,0.655,7121,11,low,0.44
7122,E01007488,Doncaster 002B,,458931,413107,53.611,-1.111,{307440D4-4FBE-46A6-A2D2-BF900E088B07},0.496,0.027,0.195,0.271,0.152,0.083,0.03,0.781,0.062,9295,1628,49334.77,38.691,42.077,9.137,5.709,4.624,0.537,7122,11,low,0.44
7123,E01007489,Doncaster 002C,,456108,415088,53.629,-1.153,{A1FF7958-AECF-4372-9086-0614FFC71862},0.522,0.036,0.18,0.154,0.184,0.061,0.039,0.814,0.055,2537,2091,13482.451,434.166,4.816,7.839,1.213,0.716,1.08,7123,11,low,0.44
7124,E01007490,Doncaster 002D,,452792,413701,53.617,-1.203,{ADD038A2-061B-4F38-A1E8-6D059757566B},0.506,0.024,0.177,0.21,0.183,0.073,0.037,0.802,0.061,2378,1705,30243.488,109.388,15.587,7.774,1.395,0.874,1.365,7124,11,low,0.44
7125,E01007491,Doncaster 002E,,455742,413131,53.612,-1.159,{C3DE5B79-D359-42B4-9DD6-1E02466B2E0B},0.516,0.028,0.239,0.114,0.238,0.102,0.044,0.777,0.076,30,1665,3175.615,6862.026,0.243,3.434,0.018,-0.323,0.546,7125,11,low,0.44
7126,E01007492,Doncaster 002F,,456814,413248,53.613,-1.143,{D4AF0804-A594-4535-9AA3-9D6BD9422116},0.523,0.025,0.236,0.187,0.233,0.107,0.05,0.698,0.117,714,1602,8110.305,1151.32,1.391,6.572,0.446,0.049,1.473,7126,11,low,0.44
7127,E01007493,Doncaster 002G,,453961,415165,53.63,-1.186,{79F67349-2A11-4EB2-A39E-1EA4AD5109B8},0.515,0.008,0.159,0.233,0.17,0.062,0.037,0.805,0.054,1408,1719,9426.298,673.556,2.552,7.251,0.819,0.374,0.625,7127,11,low,0.44
7129,E01007495,Doncaster 028A,,457303,400993,53.503,-1.138,{667DF13A-6642-4425-AF32-8ACB1360A4F9},0.484,0.142,0.246,0.129,0.219,0.114,0.035,0.782,0.076,0,1734,9144.444,1110.096,1.562,0,0,-0.338,-0.329,7129,11,low,0.44
7134,E01007500,Doncaster 028B,,456779,400563,53.499,-1.146,{1ABFC812-F199-4F05-9F2B-69512C1D313C},0.511,0.11,0.231,0.19,0.209,0.128,0.032,0.712,0.104,0,1257,3985.912,2691.413,0.467,0,0,-0.338,-0.338,7134,11,low,0.44
7137,E01007504,Doncaster 009F,,454914,408187,53.567,-1.172,{077B6D71-3993-414C-A9CF-CCE6199B6C1D},0.509,0.032,0.237,0.171,0.193,0.102,0.049,0.751,0.088,115,1389,10283.973,420.519,3.303,4.754,0.083,-0.266,-0.268,7137,11,low,0.44
7138,E01007505,Doncaster 013A,,457892,406053,53.548,-1.128,{141657A9-92E4-403D-B326-44EC01711D86},0.502,0.042,0.206,0.274,0.149,0.084,0.032,0.788,0.054,71,1579,12330.658,385.196,4.099,4.277,0.045,-0.299,-0.214,7138,11,low,0.44
7139,E01007506,Doncaster 010A,,456946,407501,53.561,-1.142,{00705F8F-A153-44AD-9940-29B47CAAC07D},0.512,0.044,0.217,0.106,0.227,0.117,0.036,0.782,0.082,111,1779,8623.047,1304.482,1.364,4.718,0.062,-0.284,-0.215,7139,11,low,0.44
7140,E01007507,Doncaster 009G,,454416,406719,53.554,-1.18,{84C586BE-5CA2-4B5F-9320-CCA1965B2510},0.496,0.077,0.231,0.103,0.268,0.123,0.063,0.769,0.082,77,1275,6227.775,923.138,1.381,4.357,0.06,-0.286,0.766,7140,11,low,0.44
7141,E01007508,Doncaster 010B,,457137,406147,53.549,-1.139,{2B228A02-A1E9-4AB0-9CA0-0C1ECCA75840},0.498,0.06,0.218,0.126,0.244,0.109,0.042,0.766,0.083,57,1538,5328.267,2266.204,0.679,4.06,0.037,-0.306,-0.284,7141,11,low,0.44
7142,E01007509,Doncaster 010C,,456374,406620,53.553,-1.151,{48A2725A-11F0-481B-AD13-EDD9A92E8631},0.54,0.059,0.251,0.165,0.208,0.125,0.03,0.717,0.111,86,1647,3765.829,3460.701,0.476,4.466,0.052,-0.293,-0.215,7142,11,low,0.44
7143,E01007510,Doncaster 010D,,456584,405865,53.546,-1.148,{AE777430-FDB5-49C7-B126-E683513CE90F},0.494,0.034,0.206,0.172,0.184,0.089,0.036,0.764,0.09,138,1501,4001.754,3935.447,0.381,4.934,0.092,-0.258,-0.298,7143,11,low,0.44
7144,E01007511,Doncaster 010E,,459497,407597,53.562,-1.103,{02243795-9947-4BE0-859E-5EEA3DC519CB},0.528,0.054,0.241,0.157,0.258,0.119,0.029,0.768,0.09,663,1528,24539.395,166.163,9.196,6.498,0.434,0.039,0.26,7144,11,low,0.44
7145,E01007512,Doncaster 012A,,455446,405180,53.54,-1.165,{C61C9891-12A4-4D71-ADD9-26B2EA4A342A},0.513,0.021,0.153,0.139,0.228,0.059,0.037,0.831,0.05,100,2097,3831.848,4487.449,0.467,4.615,0.048,-0.297,-0.254,7145,11,low,0.44
7146,E01007513,Doncaster 012B,,456122,405487,53.543,-1.155,{138130F5-3E0C-4F00-B7EA-9DF00E43C7C8},0.535,0.043,0.203,0.253,0.176,0.074,0.037,0.755,0.075,116,1458,4951.642,2824.856,0.516,4.762,0.08,-0.269,-0.264,7146,11,low,0.44
7147,E01007514,Doncaster 013B,,456458,405108,53.54,-1.15,{727EB1A7-B422-4CED-9926-26C4FC17ECCE},0.48,0.085,0.187,0.112,0.211,0.089,0.045,0.782,0.072,39,1497,2443.56,6899.152,0.217,3.689,0.026,-0.316,-0.225,7147,11,low,0.44
7148,E01007515,Doncaster 012C,,455357,405758,53.546,-1.166,{23C89CA2-0B71-42CA-8131-6300DA9C74D6},0.525,0.025,0.23,0.18,0.178,0.103,0.038,0.76,0.07,1,1456,3144.784,4366.743,0.333,0.693,0.001,-0.338,-0.3,7148,11,low,0.44
7149,E01007516,Doncaster 013C,,456115,404705,53.536,-1.155,{398F4F70-4EF0-4CFE-9B07-654BBB413445},0.506,0.047,0.171,0.194,0.17,0.064,0.032,0.797,0.064,121,1395,3401.147,3573.047,0.39,4.804,0.087,-0.263,-0.174,7149,11,low,0.44
7150,E01007517,Doncaster 013D,,456592,404356,53.533,-1.148,{A11243A9-75F1-4B99-97B4-0C2ECF25A550},0.489,0.048,0.23,0.116,0.182,0.084,0.034,0.772,0.068,498,1428,3516.873,2753.629,0.519,6.213,0.349,-0.035,-0.237,7150,11,low,0.44
7151,E01007518,Doncaster 012D,,454736,405991,53.548,-1.175,{493D6189-7479-4F99-B961-3E85C915F5D2},0.524,0.032,0.16,0.202,0.168,0.08,0.028,0.808,0.05,73,1446,5770.094,1296.885,1.115,4.304,0.05,-0.294,0.345,7151,11,low,0.44
7152,E01007519,Doncaster 012E,,455650,406086,53.548,-1.162,{5E3C34C9-948E-478E-B30F-D8809589EE95},0.526,0.026,0.196,0.124,0.214,0.069,0.044,0.802,0.065,0,1291,2688.799,4918.601,0.262,0,0,-0.338,-0.285,7152,11,low,0.44
7153,E01007520,Doncaster 027A,,460215,400810,53.501,-1.094,{46D2040A-EB0E-4760-AB78-305B1DEA937F},0.524,0.116,0.13,0.396,0.119,0.061,0.039,0.806,0.051,0,1305,4639.987,2037.019,0.641,0,0,-0.338,0.894,7153,11,low,0.44
7154,E01007521,Doncaster 025A,,460585,401327,53.505,-1.088,{22281539-DE85-4969-81CC-0E8BA2590CF8},0.513,0.118,0.139,0.275,0.175,0.068,0.041,0.798,0.04,0,1461,4313.536,3620.3,0.404,0,0,-0.338,-0.322,7154,11,low,0.44
7155,E01007522,Doncaster 024A,,461552,401480,53.506,-1.073,{D01B4FAE-03A6-4DE2-AE95-19FD56E3E7A5},0.518,0.091,0.227,0.225,0.192,0.124,0.03,0.702,0.105,0,1522,3248.988,4158.054,0.366,0,0,-0.338,-0.338,7155,11,low,0.44
7156,E01007523,Doncaster 025B,,460895,400659,53.499,-1.083,{27620D73-F0FA-4D6D-9263-01094F2E9D73},0.502,0.14,0.134,0.269,0.168,0.061,0.025,0.821,0.053,0,1481,3458.621,4381.881,0.338,0,0,-0.338,-0.207,7156,11,low,0.44
7157,E01007524,Doncaster 025C,,461150,401157,53.504,-1.08,{1701E14F-80D6-425B-95A3-4D0DE4154CF5},0.503,0.16,0.15,0.291,0.165,0.056,0.038,0.827,0.049,0,1598,4322.07,3166.366,0.505,0,0,-0.338,-0.325,7157,11,low,0.44
7158,E01007525,Doncaster 024B,,461357,403087,53.521,-1.076,{EFE4E6A4-AD79-4AA5-B07A-33AC9630F707},0.535,0.073,0.219,0.19,0.205,0.099,0.029,0.74,0.088,0,1529,8144.859,823.625,1.856,0,0,-0.338,-0.11,7158,11,low,0.44
7159,E01007526,Doncaster 025D,,460116,402354,53.514,-1.095,{DC538ACE-804B-4C22-A18F-7DA1B147920B},0.505,0.153,0.13,0.246,0.156,0.046,0.041,0.843,0.039,188,2027,7586.196,2110.215,0.961,5.242,0.093,-0.258,-0.249,7159,11,low,0.44
7160,E01007528,Doncaster 024C,,461579,401912,53.51,-1.073,{93754C50-E3D3-4CD7-88A2-D08813184F36},0.527,0.085,0.194,0.195,0.243,0.085,0.045,0.772,0.072,0,1441,5761.929,2833.159,0.509,0,0,-0.338,-0.176,7160,11,low,0.44
7161,E01007529,Doncaster 022A,,456951,403077,53.521,-1.142,{BF6A2AA9-0BFD-4FBD-92B0-10B0B683CF29},0.338,0.22,0.296,0.078,0.155,0.222,0.032,0.728,0.087,284,2311,7449.957,2937.555,0.787,5.652,0.123,-0.231,-0.265,7161,11,low,0.44
7162,E01007530,Doncaster 022B,,457378,402207,53.513,-1.136,{A1BF784D-7E0F-42FB-985F-5E4BA4FF53FF},0.477,0.326,0.261,0.075,0.241,0.116,0.043,0.855,0.047,6,1547,5931.507,2313.964,0.669,1.946,0.004,-0.335,-0.278,7162,11,low,0.44
7163,E01007531,Doncaster 022C,,455951,402562,53.517,-1.158,{E87BB7DF-6EB8-4036-9F81-1420A134B14A},0.49,0.164,0.283,0.17,0.17,0.127,0.044,0.752,0.076,0,1603,5199.412,2318.901,0.691,0,0,-0.338,-0.295,7163,11,low,0.44
7164,E01007532,Doncaster 023B,,457242,402668,53.518,-1.138,{4F0168BF-E894-4C27-8C3E-A01D281A1232},0.45,0.363,0.324,0.108,0.209,0.203,0.056,0.714,0.103,47,1804,3778.898,6785.153,0.266,3.871,0.026,-0.316,-0.307,7164,11,low,0.44
7165,E01007533,Doncaster 023C,,456647,402234,53.514,-1.147,{A00C943F-2766-4B0C-93D5-DC1929CF4F12},0.501,0.121,0.212,0.151,0.219,0.109,0.035,0.77,0.066,0,1519,3879.867,3706.153,0.41,0,0,-0.338,-0.319,7165,11,low,0.44
7166,E01007534,Doncaster 028D,,458170,401321,53.505,-1.124,{6A36E2B5-5EB7-4408-A0C2-910398517D24},0.474,0.169,0.247,0.065,0.187,0.111,0.045,0.819,0.069,0,1965,10514.921,887.908,2.213,0,0,-0.338,0.498,7166,11,low,0.44
7167,E01007535,Doncaster 023D,,456437,401754,53.509,-1.15,{705C9B29-B768-40C5-A270-FDE94E71A353},0.468,0.167,0.223,0.11,0.206,0.095,0.036,0.792,0.072,0,1466,2053.657,8710.185,0.168,0,0,-0.338,-0.338,7167,11,low,0.44
7168,E01007536,Doncaster 032A,,451280,399310,53.488,-1.229,{C3C6EB26-8F68-438C-BFF2-E3D1381C1B7F},0.514,0.025,0.187,0.178,0.177,0.071,0.036,0.79,0.059,29,1846,7146.691,2121.222,0.87,3.401,0.016,-0.325,-0.332,7168,16,low,0.34
7169,E01007537,Doncaster 035A,,451825,398338,53.479,-1.221,{D1B033B6-7A71-4963-8105-408FE01E501C},0.497,0.03,0.204,0.199,0.181,0.09,0.031,0.763,0.08,0,1607,4650.733,3003.269,0.535,0,0,-0.338,-0.185,7169,16,low,0.34
7170,E01007538,Doncaster 035B,,450052,398841,53.484,-1.247,{5F1A76A9-5659-4BB5-9F18-7AC79EB37F73},0.525,0.012,0.275,0.178,0.191,0.106,0.037,0.764,0.095,0,1523,4822.267,3277.768,0.465,0,0,-0.338,-0.318,7170,16,low,0.34
7171,E01007539,Doncaster 035C,,450645,398735,53.483,-1.238,{A8D48BCF-B7B8-4999-91BE-BCDA42E9948A},0.541,0.016,0.227,0.126,0.233,0.098,0.046,0.753,0.075,0,1435,3033.096,4365.613,0.329,0,0,-0.338,-0.336,7171,16,low,0.34
7172,E01007540,Doncaster 035D,,451056,398227,53.478,-1.232,{E50F56E5-43AB-45AD-A1C8-9EB686D51812},0.515,0.011,0.204,0.169,0.214,0.077,0.04,0.795,0.073,0,1619,4981.011,4018.706,0.403,0,0,-0.338,-0.222,7172,16,low,0.34
7173,E01007541,Doncaster 035E,,450342,397772,53.474,-1.243,{3A89DBD0-A5F8-440C-9904-FE2D7FDE6DEC},0.516,0.023,0.248,0.215,0.212,0.112,0.03,0.749,0.092,0,1492,7652.238,1767.55,0.844,0,0,-0.338,-0.201,7173,16,low,0.34
7174,E01007542,Doncaster 032B,,450454,399398,53.489,-1.241,{C1A07D93-C269-4AA6-8FA4-8C99450D945C},0.505,0.036,0.268,0.169,0.205,0.12,0.041,0.728,0.103,0,2065,7200.079,1919.2,1.076,0,0,-0.338,-0.332,7174,16,low,0.34
7175,E01007543,Doncaster 032C,,447697,398966,53.485,-1.283,{E3A21CFF-D486-4D4C-9E72-1ABEE324F14A},0.498,0.018,0.327,0.257,0.173,0.153,0.031,0.69,0.13,0,1427,14336.755,420.13,3.397,0,0,-0.338,-0.326,7175,16,low,0.34
7176,E01007544,Doncaster 032D,,449791,399006,53.485,-1.251,{AE16B2E2-7CBD-464F-9B47-C61D7BDACA17},0.524,0.021,0.334,0.208,0.217,0.182,0.045,0.622,0.174,0,1659,5008.682,4558.369,0.364,0,0,-0.338,-0.338,7176,16,low,0.34
7177,E01007545,Doncaster 034A,,454780,397812,53.474,-1.176,{B30A85FA-1138-4C7D-BAB0-E289502FCE9F},0.481,0.033,0.229,0.159,0.162,0.09,0.027,0.754,0.093,403,1355,14820.755,322.151,4.206,6.001,0.297,-0.08,0.901,7177,16,low,0.34
7179,E01007547,Doncaster 034B,,453693,398867,53.484,-1.192,{BB06E262-2F9D-4055-8759-2387176D1229},0.471,0.054,0.258,0.143,0.214,0.112,0.039,0.741,0.092,0,1470,4878.732,3522.203,0.417,0,0,-0.338,-0.167,7179,16,low,0.34
7181,E01007549,Doncaster 034D,,453347,398287,53.479,-1.198,{C88AFF15-872A-4A1A-B1A3-81150786F9F1},0.508,0.025,0.32,0.257,0.146,0.159,0.027,0.672,0.127,0,1422,4875.093,2734.016,0.52,0,0,-0.338,-0.172,7181,16,low,0.34
7182,E01007550,Doncaster 034E,,453605,397209,53.469,-1.194,{9329AA0D-AB57-4936-B6F0-B3F689CB3C87},0.518,0.02,0.253,0.192,0.205,0.094,0.035,0.753,0.078,190,1677,9515.923,820.352,2.044,5.252,0.113,-0.24,-0.132,7182,16,low,0.34
7185,E01007553,Doncaster 008A,,466522,409806,53.581,-0.997,{11BC8E20-F2CA-4CCD-BAB6-67AD421D1698},0.51,0.032,0.159,0.256,0.153,0.058,0.031,0.808,0.054,1682,1607,11380.891,707.044,2.273,7.428,1.047,0.571,1.02,7185,11,low,0.44
7186,E01007554,Doncaster 006A,,465697,410585,53.588,-1.009,{5E5D9AC7-9BB3-4942-9B6B-ECE55A86D7ED},0.487,0.019,0.169,0.171,0.181,0.072,0.033,0.805,0.062,11,1531,8820.376,1016.411,1.506,2.485,0.007,-0.332,1.531,7186,11,low,0.44
7187,E01007555,Doncaster 006B,,465539,409102,53.574,-1.012,{38390951-206C-44F0-AFDE-3F8077C2C0EB},0.52,0.013,0.288,0.244,0.196,0.118,0.035,0.702,0.111,39,1312,5321.169,2791.796,0.47,3.689,0.03,-0.312,-0.166,7187,11,low,0.44
7188,E01007556,Doncaster 006C,,464661,409743,53.58,-1.025,{681102F2-90D4-480B-8B07-6ED1DCA49ACC},0.525,0.028,0.24,0.117,0.263,0.107,0.04,0.777,0.081,1,1336,5237.998,2047.957,0.652,0.693,0.001,-0.338,-0.31,7188,11,low,0.44
7189,E01007557,Doncaster 008B,,466938,406950,53.555,-0.991,{93B25683-3407-46D7-99A3-7E44E477D991},0.186,0.149,0.192,0.119,0.057,0.136,0.016,0.741,0.081,3339,2934,31665.884,133.924,21.908,8.114,1.138,0.651,0.764,7189,11,low,0.44
7190,E01007558,Doncaster 008C,,465796,409390,53.577,-1.008,{01029A66-4A58-4750-8683-A0005712C1BA},0.517,0.021,0.181,0.254,0.175,0.078,0.024,0.778,0.064,1,1459,3656.017,5640.987,0.259,0.693,0.001,-0.338,-0.024,7190,11,low,0.44
7191,E01007559,Doncaster 008D,,471288,408304,53.567,-0.925,{EE7207DB-43E5-4C46-8339-C8B9AABA6E13},0.405,0.065,0.192,0.253,0.107,0.106,0.02,0.776,0.064,9406,1189,34969.395,40.705,29.21,9.149,7.911,6.538,1.833,7191,11,low,0.44
7192,E01007560,Doncaster 008E,,465507,408190,53.566,-1.012,{4C9523A6-5337-4FFC-95FA-8697DF964DA2},0.53,0.031,0.171,0.276,0.159,0.067,0.031,0.802,0.064,483,1649,9338.506,969.53,1.701,6.182,0.293,-0.084,0.058,7192,11,low,0.44
